,Unnamed: 0.1,group,image_path,x1,y1,w,h,blur,expression,illumination,invalid,occlusion,pose,width,height,aspect,area,num_faces
10093,10093,None,originalPics/2002/08/26/big/img_90.jpg,117,48,134,184,9,9,9,9,9,9,365,450,higher,0.15011263318112633,2
10095,10095,None,originalPics/2002/07/25/big/img_520.jpg,137,83,85,114,9,9,9,9,9,9,350,450,higher,0.06152380952380952,1
10098,10098,None,originalPics/2002/08/28/big/img_19219.jpg,89,199,130,180,9,9,9,9,9,9,286,450,higher,0.18181818181818185,1
10099,10099,None,originalPics/2002/08/31/big/img_17431.jpg,147,80,79,91,9,9,9,9,9,9,380,450,higher,0.04204093567251462,1
10100,10100,None,originalPics/2002/07/28/big/img_192.jpg,122,60,135,185,9,9,9,9,9,9,318,450,higher,0.17452830188679244,1
10101,10101,None,originalPics/2002/07/29/big/img_580.jpg,42,29,78,110,9,9,9,9,9,9,285,449,higher,0.06704958387058961,1
10102,10102,None,originalPics/2002/08/31/big/img_17007.jpg,161,68,98,128,9,9,9,9,9,9,362,450,higher,0.07700429711479435,1
10103,10103,None,originalPics/2002/09/01/big/img_16488.jpg,111,19,70,105,9,9,9,9,9,9,320,449,higher,0.051155345211581285,1
10104,10104,None,originalPics/2002/08/22/big/img_798.jpg,143,40,123,173,9,9,9,9,9,9,360,450,higher,0.13135185185185186,2
10105,10105,None,originalPics/2002/08/22/big/img_798.jpg,46,282,82,77,9,9,9,9,9,9,360,450,higher,0.038975308641975306,2
10106,10106,None,originalPics/2002/08/04/big/img_668.jpg,83,30,134,184,9,9,9,9,9,9,266,450,higher,0.2059816207184628,1
10107,10107,None,originalPics/2002/08/13/big/img_156.jpg,76,19,104,139,9,9,9,9,9,9,362,450,higher,0.08874155923879681,1
10108,10108,None,originalPics/2002/08/07/big/img_1353.jpg,25,25,72,97,9,9,9,9,9,9,346,450,higher,0.04485549132947977,3
10109,10109,None,originalPics/2002/08/07/big/img_1353.jpg,129,30,67,90,9,9,9,9,9,9,346,450,higher,0.03872832369942197,3
10110,10110,None,originalPics/2002/08/07/big/img_1353.jpg,241,18,59,92,9,9,9,9,9,9,346,450,higher,0.03486191393705845,3
10111,10111,None,originalPics/2002/07/25/big/img_281.jpg,97,7,66,105,9,9,9,9,9,9,362,450,higher,0.0425414364640884,1
10112,10112,None,originalPics/2003/01/15/big/img_524.jpg,80,139,97,134,9,9,9,9,9,9,306,410,higher,0.10360274190977203,2
10113,10113,None,originalPics/2003/01/15/big/img_524.jpg,213,156,86,109,9,9,9,9,9,9,306,410,higher,0.07471704128805992,2
10114,10114,None,originalPics/2002/08/26/big/img_465.jpg,41,88,229,279,9,9,9,9,9,9,305,449,higher,0.4665449633064369,1
10115,10115,None,originalPics/2002/07/23/big/img_423.jpg,34,101,241,291,9,9,9,9,9,9,326,450,higher,0.4780572597137014,1
10116,10116,None,originalPics/2002/08/16/big/img_758.jpg,46,84,173,223,9,9,9,9,9,9,295,450,higher,0.2906139359698682,1
10117,10117,None,originalPics/2002/08/22/big/img_523.jpg,38,185,129,179,9,9,9,9,9,9,320,450,higher,0.16035416666666666,1
10118,10118,None,originalPics/2002/08/16/big/img_591.jpg,69,6,93,143,9,9,9,9,9,9,351,450,higher,0.08419753086419753,1
10119,10119,None,originalPics/2002/07/26/big/img_678.jpg,79,193,99,146,9,9,9,9,9,9,314,450,higher,0.10229299363057323,1
10135,10135,None,originalPics/2002/07/29/big/img_457.jpg,48,106,202,252,9,9,9,9,9,9,301,450,higher,0.3758139534883721,1
10136,10136,None,originalPics/2002/08/30/big/img_18107.jpg,123,22,67,96,9,9,9,9,9,9,343,450,higher,0.041671525753158405,1
10137,10137,None,originalPics/2002/07/26/big/img_444.jpg,149,102,85,113,9,9,9,9,9,9,312,450,higher,0.06841168091168091,1
10138,10138,None,originalPics/2002/08/26/big/img_92.jpg,95,135,190,240,9,9,9,9,9,9,338,450,higher,0.2998027613412229,1
10139,10139,None,originalPics/2002/08/26/big/img_257.jpg,69,137,102,139,9,9,9,9,9,9,317,450,higher,0.0993901156677182,1
10140,10140,None,originalPics/2002/07/25/big/img_266.jpg,34,55,199,249,9,9,9,9,9,9,284,449,higher,0.388586530317764,1
10141,10141,None,originalPics/2002/07/26/big/img_757.jpg,105,26,72,111,9,9,9,9,9,9,388,450,higher,0.04577319587628866,2
10142,10142,None,originalPics/2002/07/26/big/img_757.jpg,252,119,78,108,9,9,9,9,9,9,388,450,higher,0.04824742268041237,2
10143,10143,None,originalPics/2002/08/09/big/img_472.jpg,139,21,99,138,9,9,9,9,9,9,352,450,higher,0.08625,1
10144,10144,None,originalPics/2002/08/28/big/img_19355.jpg,21,19,75,98,9,9,9,9,9,9,351,450,higher,0.04653371320037987,2
10145,10145,None,originalPics/2002/08/28/big/img_19355.jpg,218,86,72,96,9,9,9,9,9,9,351,450,higher,0.04376068376068376,2
10146,10146,None,originalPics/2002/07/19/big/img_254.jpg,70,40,112,142,9,9,9,9,9,9,277,449,higher,0.12787341303980768,1
10148,10148,None,originalPics/2002/08/01/big/img_1470.jpg,60,114,216,266,9,9,9,9,9,9,313,449,higher,0.4088318378789928,1
10149,10149,None,originalPics/2002/08/21/big/img_42.jpg,85,61,178,228,9,9,9,9,9,9,319,450,higher,0.2827168234064786,1
10150,10150,None,originalPics/2002/08/06/big/img_2459.jpg,68,12,65,92,9,9,9,9,9,9,341,450,higher,0.038970348647768,2
10151,10151,None,originalPics/2002/08/06/big/img_2459.jpg,170,18,68,101,9,9,9,9,9,9,341,450,higher,0.044757249918540236,2
10152,10152,None,originalPics/2002/07/19/big/img_552.jpg,78,83,150,200,9,9,9,9,9,9,306,449,higher,0.218350146294598,1
10153,10153,None,originalPics/2002/08/13/big/img_717.jpg,140,223,67,91,9,9,9,9,9,9,299,450,higher,0.04531400966183575,1
10154,10154,None,originalPics/2003/01/13/big/img_768.jpg,50,37,196,246,9,9,9,9,9,9,275,410,higher,0.4276363636363637,1
10155,10155,None,originalPics/2002/08/07/big/img_1747.jpg,173,15,92,136,9,9,9,9,9,9,368,450,higher,0.07555555555555556,1
10156,10156,None,originalPics/2002/08/15/big/img_385.jpg,146,12,69,104,9,9,9,9,9,9,360,450,higher,0.0442962962962963,1
10160,10160,None,originalPics/2002/08/15/big/img_311.jpg,104,31,148,198,9,9,9,9,9,9,320,449,higher,0.2039532293986637,1
10161,10161,None,originalPics/2002/08/21/big/img_95.jpg,121,32,78,106,9,9,9,9,9,9,295,450,higher,0.062282485875706214,1
10162,10162,None,originalPics/2002/08/21/big/img_398.jpg,126,75,128,178,9,9,9,9,9,9,327,449,higher,0.15518004672292487,1
10163,10163,None,originalPics/2002/08/13/big/img_294.jpg,66,69,171,221,9,9,9,9,9,9,344,450,higher,0.2441279069767442,1
10164,10164,None,originalPics/2002/08/24/big/img_840.jpg,124,17,97,147,9,9,9,9,9,9,326,450,higher,0.09719836400817997,1
10165,10165,None,originalPics/2002/08/23/big/img_491.jpg,72,64,82,106,9,9,9,9,9,9,370,449,higher,0.05232047191958105,2
10166,10166,None,originalPics/2002/08/23/big/img_491.jpg,170,29,80,116,9,9,9,9,9,9,370,449,higher,0.05585986877746344,2
10167,10167,None,originalPics/2002/07/28/big/img_33.jpg,187,58,100,150,9,9,9,9,9,9,361,450,higher,0.09233610341643583,1
10168,10168,None,originalPics/2002/08/02/big/img_261.jpg,100,30,64,92,9,9,9,9,9,9,324,450,higher,0.0403840877914952,1
10169,10169,None,originalPics/2002/08/09/big/img_591.jpg,31,77,209,259,9,9,9,9,9,9,285,450,higher,0.4220740740740741,1
10170,10170,None,originalPics/2003/01/14/big/img_372.jpg,85,12,62,93,9,9,9,9,9,9,286,410,higher,0.04917277844107112,1
10171,10171,None,originalPics/2002/08/19/big/img_581.jpg,107,49,99,140,9,9,9,9,9,9,353,450,higher,0.08725212464589235,2
10172,10172,None,originalPics/2002/08/19/big/img_581.jpg,247,104,88,113,9,9,9,9,9,9,353,450,higher,0.06259993704752911,2
10173,10173,None,originalPics/2002/08/21/big/img_266.jpg,144,23,85,112,9,9,9,9,9,9,394,450,higher,0.05369430344049633,1
10176,10176,None,originalPics/2002/08/01/big/img_1941.jpg,73,84,192,242,9,9,9,9,9,9,337,450,higher,0.3063897131552918,1
10177,10177,None,originalPics/2003/01/13/big/img_490.jpg,96,42,100,150,9,9,9,9,9,9,384,450,higher,0.08680555555555555,1
10178,10178,None,originalPics/2002/07/19/big/img_770.jpg,144,25,130,171,9,9,9,9,9,9,336,450,higher,0.14702380952380953,1
10179,10179,None,originalPics/2002/08/12/big/img_759.jpg,110,103,91,118,9,9,9,9,9,9,324,450,higher,0.07364883401920437,1
10180,10180,None,originalPics/2003/01/15/big/img_1360.jpg,77,26,110,160,9,9,9,9,9,9,280,410,higher,0.15331010452961671,1
10181,10181,None,originalPics/2002/08/29/big/img_18801.jpg,157,173,72,108,9,9,9,9,9,9,291,450,higher,0.05938144329896908,1
10182,10182,None,originalPics/2002/08/13/big/img_178.jpg,79,23,124,162,9,9,9,9,9,9,304,450,higher,0.14684210526315788,1
10183,10183,None,originalPics/2003/01/16/big/img_679.jpg,175,127,133,183,9,9,9,9,9,9,326,410,higher,0.18209636390842435,1
10184,10184,None,originalPics/2002/08/07/big/img_1552.jpg,237,40,82,132,9,9,9,9,9,9,440,450,higher,0.05466666666666667,1
10185,10185,None,originalPics/2002/08/29/big/img_19050.jpg,155,270,86,116,9,9,9,9,9,9,274,450,higher,0.08090835360908354,1
10186,10186,None,originalPics/2002/07/31/big/img_30.jpg,128,32,101,130,9,9,9,9,9,9,333,449,higher,0.08781610117913012,1
10187,10187,None,originalPics/2002/07/30/big/img_587.jpg,89,43,194,228,9,9,9,9,9,9,331,450,higher,0.29695871097683785,1
10188,10188,None,originalPics/2003/01/13/big/img_773.jpg,133,112,102,148,9,9,9,9,9,9,377,450,higher,0.08898320070733864,1
10189,10189,None,originalPics/2002/07/30/big/img_410.jpg,100,23,82,121,9,9,9,9,9,9,269,449,higher,0.08214868232586252,1
10191,10191,None,originalPics/2002/07/23/big/img_541.jpg,71,74,166,216,9,9,9,9,9,9,295,450,higher,0.27010169491525426,1
10192,10192,None,originalPics/2002/08/22/big/img_963.jpg,126,22,66,90,9,9,9,9,9,9,308,450,higher,0.042857142857142864,1
10193,10193,None,originalPics/2002/07/27/big/img_657.jpg,207,47,80,105,9,9,9,9,9,9,383,450,higher,0.04873803307223673,1
10194,10194,None,originalPics/2003/01/16/big/img_150.jpg,85,39,89,127,9,9,9,9,9,9,409,410,higher,0.06740413858906315,2
10195,10195,None,originalPics/2003/01/16/big/img_150.jpg,264,120,80,109,9,9,9,9,9,9,409,410,higher,0.05200071560617807,2
10196,10196,None,originalPics/2002/07/31/big/img_519.jpg,120,33,138,188,9,9,9,9,9,9,369,450,higher,0.15624209575429088,2
10197,10197,None,originalPics/2002/07/31/big/img_519.jpg,242,0,126,163,9,9,9,9,9,9,369,450,higher,0.12368563685636855,2
10198,10198,None,originalPics/2002/08/01/big/img_1961.jpg,48,39,229,279,9,9,9,9,9,9,303,450,higher,0.4685808580858086,1
10199,10199,None,originalPics/2003/01/14/big/img_237.jpg,60,41,160,210,9,9,9,9,9,9,288,410,higher,0.2845528455284553,1
10200,10200,None,originalPics/2002/07/28/big/img_21.jpg,76,21,185,235,9,9,9,9,9,9,292,450,higher,0.3308599695585997,1
10201,10201,None,originalPics/2002/07/22/big/img_813.jpg,132,44,70,104,9,9,9,9,9,9,322,450,higher,0.050241545893719805,1
10202,10202,None,originalPics/2003/01/17/big/img_620.jpg,0,0,71,84,9,9,9,9,9,9,386,450,higher,0.03433506044905009,3
10203,10203,None,originalPics/2003/01/17/big/img_620.jpg,127,26,114,164,9,9,9,9,9,9,386,450,higher,0.10763385146804837,3
10204,10204,None,originalPics/2003/01/17/big/img_620.jpg,251,0,102,135,9,9,9,9,9,9,386,450,higher,0.07927461139896373,3
10205,10205,None,originalPics/2002/07/25/big/img_618.jpg,31,128,204,254,9,9,9,9,9,9,294,450,higher,0.3916553287981859,1
10206,10206,None,originalPics/2002/07/26/big/img_495.jpg,64,77,170,220,9,9,9,9,9,9,304,450,higher,0.2733918128654971,1
10211,10211,None,originalPics/2002/08/11/big/img_558.jpg,92,30,130,174,9,9,9,9,9,9,301,450,higher,0.16699889258028794,1
10212,10212,None,originalPics/2002/08/31/big/img_18090.jpg,143,51,104,138,9,9,9,9,9,9,367,450,higher,0.08690281562216168,1
10213,10213,None,originalPics/2003/01/01/big/img_136.jpg,115,26,64,85,9,9,9,9,9,9,299,410,higher,0.04437556081246431,1
10214,10214,None,originalPics/2002/07/25/big/img_1099.jpg,109,76,143,193,9,9,9,9,9,9,341,450,higher,0.17985663082437275,1
10215,10215,None,originalPics/2003/01/13/big/img_728.jpg,71,105,162,212,9,9,9,9,9,9,318,410,higher,0.2634146341463415,1
10216,10216,None,originalPics/2002/07/26/big/img_651.jpg,167,65,109,159,9,9,9,9,9,9,346,450,higher,0.11131021194605008,1
10217,10217,None,originalPics/2003/01/15/big/img_10.jpg,203,0,80,100,9,9,9,9,9,9,310,410,higher,0.06294256490952006,1
10218,10218,None,originalPics/2002/08/21/big/img_250.jpg,55,56,221,271,9,9,9,9,9,9,327,450,higher,0.4070064559972817,1
10219,10219,None,originalPics/2002/08/14/big/img_325.jpg,201,146,85,126,9,9,9,9,9,9,356,450,higher,0.06685393258426968,1
10220,10220,None,originalPics/2003/01/16/big/img_333.jpg,69,38,109,159,9,9,9,9,9,9,246,409,higher,0.17225237044546485,1
10221,10221,None,originalPics/2002/09/02/big/img_15586.jpg,80,62,80,121,9,9,9,9,9,9,298,449,higher,0.07234570484746118,1
10229,10229,None,originalPics/2003/01/16/big/img_184.jpg,109,41,122,172,9,9,9,9,9,9,309,450,higher,0.15090974469615245,1
10230,10230,None,originalPics/2002/07/22/big/img_766.jpg,54,116,196,246,9,9,9,9,9,9,299,449,higher,0.3591481627697373,1
10231,10231,None,originalPics/2002/07/21/big/img_608.jpg,67,107,233,283,9,9,9,9,9,9,344,450,higher,0.4259625322997416,1
10232,10232,None,originalPics/2002/07/27/big/img_324.jpg,74,71,152,202,9,9,9,9,9,9,290,449,higher,0.2358037017126181,1
10233,10233,None,originalPics/2002/08/23/big/img_462.jpg,106,18,71,102,9,9,9,9,9,9,311,450,higher,0.0517470525187567,1
10234,10234,None,originalPics/2003/01/16/big/img_382.jpg,131,15,91,124,9,9,9,9,9,9,355,450,higher,0.07063536776212832,1
10235,10235,None,originalPics/2002/08/01/big/img_1505.jpg,109,250,80,110,9,9,9,9,9,9,308,450,higher,0.06349206349206349,1
10236,10236,None,originalPics/2002/08/14/big/img_605.jpg,82,97,196,246,9,9,9,9,9,9,362,450,higher,0.2959852670349908,1
10237,10237,None,originalPics/2002/07/29/big/img_136.jpg,59,83,210,260,9,9,9,9,9,9,319,450,higher,0.38035527690700105,1
10238,10238,None,originalPics/2002/08/20/big/img_719.jpg,110,20,217,261,9,9,9,9,9,9,390,450,higher,0.32271794871794873,1
10239,10239,None,originalPics/2002/08/10/big/img_630.jpg,31,12,106,127,9,9,9,9,9,9,406,449,higher,0.07384774046320779,1
10240,10240,None,originalPics/2003/01/17/big/img_973.jpg,112,89,111,157,9,9,9,9,9,9,311,410,higher,0.13667163359736492,1
10241,10241,None,originalPics/2002/08/02/big/img_666.jpg,97,152,87,114,9,9,9,9,9,9,379,450,higher,0.058153034300791565,2
10242,10242,None,originalPics/2002/08/02/big/img_666.jpg,262,62,85,122,9,9,9,9,9,9,379,450,higher,0.06080328349457637,2
10243,10243,None,originalPics/2002/08/21/big/img_710.jpg,63,80,186,236,9,9,9,9,9,9,299,449,higher,0.3269696315111247,1
10244,10244,None,originalPics/2002/07/31/big/img_229.jpg,45,131,210,260,9,9,9,9,9,9,299,449,higher,0.40670088118524256,1
10245,10245,None,originalPics/2002/08/01/big/img_1549.jpg,100,43,144,194,9,9,9,9,9,9,361,450,higher,0.1719667590027701,1
10246,10246,None,originalPics/2002/07/23/big/img_432.jpg,76,22,99,139,9,9,9,9,9,9,384,450,higher,0.07963541666666668,2
10247,10247,None,originalPics/2002/07/23/big/img_432.jpg,235,50,97,136,9,9,9,9,9,9,384,450,higher,0.07634259259259259,2
10248,10248,None,originalPics/2002/07/21/big/img_430.jpg,166,14,87,115,9,9,9,9,9,9,401,450,higher,0.05544472152950957,1
10249,10249,None,originalPics/2002/08/23/big/img_385.jpg,120,274,73,94,9,9,9,9,9,9,295,450,higher,0.051691148775894535,1
10250,10250,None,originalPics/2002/07/31/big/img_879.jpg,60,84,201,251,9,9,9,9,9,9,295,450,higher,0.38004519774011297,1
10251,10251,None,originalPics/2002/08/22/big/img_499.jpg,102,22,77,115,9,9,9,9,9,9,333,450,higher,0.059092425759092425,1
10252,10252,None,originalPics/2002/08/30/big/img_18322.jpg,90,22,102,122,9,9,9,9,9,9,324,450,higher,0.08534979423868312,1
10253,10253,None,originalPics/2003/01/17/big/img_930.jpg,77,29,65,91,9,9,9,9,9,9,231,450,higher,0.0569023569023569,1
10254,10254,None,originalPics/2002/07/30/big/img_873.jpg,11,17,92,130,9,9,9,9,9,9,364,450,higher,0.07301587301587302,3
10255,10255,None,originalPics/2002/07/30/big/img_873.jpg,138,31,101,151,9,9,9,9,9,9,364,450,higher,0.0931074481074481,3
10256,10256,None,originalPics/2002/07/30/big/img_873.jpg,256,58,86,120,9,9,9,9,9,9,364,450,higher,0.06300366300366299,3
10257,10257,None,originalPics/2002/08/11/big/img_257.jpg,110,21,113,158,9,9,9,9,9,9,344,450,higher,0.1153359173126615,1
10258,10258,None,originalPics/2002/08/21/big/img_916.jpg,140,27,83,121,9,9,9,9,9,9,384,450,higher,0.05811921296296296,1
10259,10259,None,originalPics/2003/01/13/big/img_814.jpg,108,18,70,105,9,9,9,9,9,9,300,450,higher,0.054444444444444434,1
10260,10260,None,originalPics/2002/08/16/big/img_379.jpg,164,94,146,196,9,9,9,9,9,9,356,449,higher,0.17902454893521186,1
10261,10261,None,originalPics/2002/07/22/big/img_602.jpg,60,76,251,301,9,9,9,9,9,9,348,450,higher,0.4824457215836526,1
10262,10262,None,originalPics/2002/08/21/big/img_642.jpg,41,137,201,251,9,9,9,9,9,9,301,450,higher,0.3724695459579181,1
10263,10263,None,originalPics/2002/08/23/big/img_482.jpg,110,15,94,132,9,9,9,9,9,9,351,450,higher,0.0785565052231719,1
10264,10264,None,originalPics/2002/08/17/big/img_1030.jpg,14,59,131,180,9,9,9,9,9,9,330,450,higher,0.15878787878787878,2
10265,10265,None,originalPics/2002/08/17/big/img_1030.jpg,136,30,129,179,9,9,9,9,9,9,330,450,higher,0.1554949494949495,2
10266,10266,None,originalPics/2002/08/05/big/img_3576.jpg,181,81,68,92,9,9,9,9,9,9,343,450,higher,0.04053126012309687,1
10267,10267,None,originalPics/2002/08/10/big/img_180.jpg,38,30,119,169,9,9,9,9,9,9,356,450,higher,0.12553682896379526,1
10268,10268,None,originalPics/2002/08/29/big/img_18777.jpg,72,51,119,169,9,9,9,9,9,9,288,450,higher,0.15517746913580244,1
10269,10269,None,originalPics/2002/08/20/big/img_555.jpg,101,81,120,170,9,9,9,9,9,9,304,450,higher,0.14912280701754385,1
10270,10270,None,originalPics/2002/08/15/big/img_549.jpg,107,35,87,113,9,9,9,9,9,9,323,450,higher,0.06763673890608875,2
10271,10271,None,originalPics/2002/08/15/big/img_549.jpg,170,68,81,99,9,9,9,9,9,9,323,450,higher,0.055170278637770895,2
10272,10272,None,originalPics/2003/01/16/big/img_64.jpg,53,24,102,152,9,9,9,9,9,9,390,450,higher,0.08834188034188034,1
10277,10277,None,originalPics/2002/08/09/big/img_458.jpg,77,26,95,142,9,9,9,9,9,9,335,450,higher,0.08948590381426202,1
10278,10278,None,originalPics/2002/08/22/big/img_249.jpg,78,23,111,161,9,9,9,9,9,9,313,450,higher,0.1268796592119276,1
10279,10279,None,originalPics/2002/08/17/big/img_971.jpg,89,72,96,137,9,9,9,9,9,9,297,450,higher,0.09840628507295174,1
10280,10280,None,originalPics/2002/07/28/big/img_362.jpg,95,34,143,193,9,9,9,9,9,9,335,450,higher,0.18307794361525706,1
10281,10281,None,originalPics/2002/08/26/big/img_61.jpg,46,99,198,248,9,9,9,9,9,9,304,449,higher,0.359746805767202,1
10282,10282,None,originalPics/2002/07/19/big/img_607.jpg,93,63,76,103,9,9,9,9,9,9,304,450,higher,0.05722222222222222,2
10283,10283,None,originalPics/2002/07/19/big/img_607.jpg,176,21,62,85,9,9,9,9,9,9,304,450,higher,0.03852339181286549,2
10286,10286,None,originalPics/2002/08/01/big/img_1475.jpg,89,69,140,190,9,9,9,9,9,9,327,449,higher,0.1811705250539765,1
10287,10287,None,originalPics/2002/08/29/big/img_19061.jpg,86,271,87,122,9,9,9,9,9,9,307,450,higher,0.07682953311617807,1
10288,10288,None,originalPics/2003/01/15/big/img_756.jpg,100,30,101,146,9,9,9,9,9,9,306,410,higher,0.11753546947234178,2
10289,10289,None,originalPics/2003/01/15/big/img_756.jpg,39,8,100,131,9,9,9,9,9,9,306,410,higher,0.10441575003985333,2
10290,10290,None,originalPics/2002/08/15/big/img_879.jpg,37,35,163,213,9,9,9,9,9,9,424,450,higher,0.18196540880503145,2
10291,10291,None,originalPics/2002/08/15/big/img_879.jpg,150,111,203,253,9,9,9,9,9,9,424,450,higher,0.2691771488469601,2
10292,10292,None,originalPics/2002/08/08/big/img_615.jpg,160,10,77,99,9,9,9,9,9,9,376,450,higher,0.0450531914893617,1
10293,10293,None,originalPics/2002/08/24/big/img_526.jpg,119,39,112,152,9,9,9,9,9,9,420,450,higher,0.09007407407407407,1
10294,10294,None,originalPics/2002/09/01/big/img_16408.jpg,192,124,106,149,9,9,9,9,9,9,364,450,higher,0.09642246642246642,1
10295,10295,None,originalPics/2002/08/21/big/img_610.jpg,0,107,133,183,9,9,9,9,9,9,370,450,higher,0.14618018018018014,2
10296,10296,None,originalPics/2002/08/21/big/img_610.jpg,169,53,123,173,9,9,9,9,9,9,370,450,higher,0.1278018018018018,2
10300,10300,None,originalPics/2002/08/03/big/img_151.jpg,177,34,94,115,9,9,9,9,9,9,428,450,higher,0.05612668743509865,1
10303,10303,None,originalPics/2002/08/21/big/img_267.jpg,101,23,111,147,9,9,9,9,9,9,304,449,higher,0.11954196459969522,1
10306,10306,None,originalPics/2002/08/21/big/img_527.jpg,114,54,75,102,9,9,9,9,9,9,360,450,higher,0.04722222222222222,2
10307,10307,None,originalPics/2002/08/21/big/img_527.jpg,211,30,80,122,9,9,9,9,9,9,360,450,higher,0.06024691358024691,2
10308,10308,None,originalPics/2002/09/02/big/img_15800.jpg,83,93,100,135,9,9,9,9,9,9,366,450,higher,0.08196721311475409,2
10309,10309,None,originalPics/2002/09/02/big/img_15800.jpg,150,35,112,152,9,9,9,9,9,9,366,450,higher,0.10336369156041288,2
10310,10310,None,originalPics/2002/07/27/big/img_156.jpg,101,36,99,149,9,9,9,9,9,9,293,450,higher,0.11187713310580204,1
10311,10311,None,originalPics/2002/07/25/big/img_94.jpg,89,65,163,213,9,9,9,9,9,9,326,450,higher,0.23666666666666664,1
10312,10312,None,originalPics/2002/07/24/big/img_778.jpg,90,17,97,132,9,9,9,9,9,9,262,449,higher,0.10884238086332647,1
10313,10313,None,originalPics/2002/08/14/big/img_694.jpg,75,67,210,260,9,9,9,9,9,9,355,450,higher,0.3417840375586855,1
10314,10314,None,originalPics/2002/07/20/big/img_666.jpg,103,40,107,156,9,9,9,9,9,9,306,449,higher,0.12149002139831434,1
10315,10315,None,originalPics/2002/08/02/big/img_578.jpg,10,43,120,170,9,9,9,9,9,9,341,450,higher,0.13294232649071358,2
10316,10316,None,originalPics/2002/08/02/big/img_578.jpg,116,67,172,222,9,9,9,9,9,9,341,450,higher,0.24883675464320626,2
10317,10317,None,originalPics/2003/01/17/big/img_332.jpg,58,40,92,142,9,9,9,9,9,9,301,450,higher,0.09644887412329273,2
10318,10318,None,originalPics/2003/01/17/big/img_332.jpg,141,76,93,130,9,9,9,9,9,9,301,450,higher,0.08925802879291253,2
10319,10319,None,originalPics/2002/09/01/big/img_16352.jpg,151,133,133,163,9,9,9,9,9,9,336,450,higher,0.14337962962962966,3
10320,10320,None,originalPics/2002/09/01/big/img_16352.jpg,0,48,49,73,9,9,9,9,9,9,336,450,higher,0.023657407407407408,3
10321,10321,None,originalPics/2002/09/01/big/img_16352.jpg,129,10,48,63,9,9,9,9,9,9,336,450,higher,0.02,3
10322,10322,None,originalPics/2002/08/27/big/img_19668.jpg,100,44,140,190,9,9,9,9,9,9,349,450,higher,0.1693728112066221,1
10323,10323,None,originalPics/2002/07/23/big/img_823.jpg,58,80,197,247,9,9,9,9,9,9,328,450,higher,0.3296680216802168,1
10324,10324,None,originalPics/2002/08/13/big/img_431.jpg,92,26,140,187,9,9,9,9,9,9,275,450,higher,0.21155555555555555,1
10325,10325,None,originalPics/2002/08/23/big/img_154.jpg,140,139,107,153,9,9,9,9,9,9,307,450,higher,0.11850162866449512,1
10328,10328,None,originalPics/2002/08/10/big/img_561.jpg,157,20,81,112,9,9,9,9,9,9,335,450,higher,0.06017910447761194,1
10329,10329,None,originalPics/2003/01/14/big/img_550.jpg,73,60,154,204,9,9,9,9,9,9,314,450,higher,0.22233545647558384,1
10330,10330,None,originalPics/2002/08/07/big/img_1370.jpg,66,0,80,117,9,9,9,9,9,9,319,449,higher,0.06534898171485222,2
10331,10331,None,originalPics/2002/08/07/big/img_1370.jpg,118,114,96,146,9,9,9,9,9,9,319,449,higher,0.0978559110807018,2
10332,10332,None,originalPics/2002/08/23/big/img_22.jpg,122,31,86,114,9,9,9,9,9,9,320,449,higher,0.06823496659242761,1
10333,10333,None,originalPics/2003/01/17/big/img_271.jpg,92,17,89,139,9,9,9,9,9,9,305,409,higher,0.09917030742715137,1
10334,10334,None,originalPics/2002/08/31/big/img_17316.jpg,107,24,76,102,9,9,9,9,9,9,365,450,higher,0.04719634703196346,1
10336,10336,None,originalPics/2002/08/16/big/img_973.jpg,6,66,162,212,9,9,9,9,9,9,299,449,higher,0.2558193235059701,1
10338,10338,None,originalPics/2002/07/20/big/img_788.jpg,114,52,112,162,9,9,9,9,9,9,360,450,higher,0.112,1
10339,10339,None,originalPics/2002/08/06/big/img_2426.jpg,51,36,171,221,9,9,9,9,9,9,299,449,higher,0.28149510990607146,1
10343,10343,None,originalPics/2002/08/06/big/img_2851.jpg,81,29,98,148,9,9,9,9,9,9,304,449,higher,0.10625952408861797,1
10344,10344,None,originalPics/2002/08/20/big/img_935.jpg,85,26,117,167,9,9,9,9,9,9,308,450,higher,0.14097402597402595,2
10346,10346,None,originalPics/2002/08/12/big/img_188.jpg,48,58,187,237,9,9,9,9,9,9,291,450,higher,0.3384421534936999,1
10347,10347,None,originalPics/2002/08/24/big/img_411.jpg,114,43,148,198,9,9,9,9,9,9,311,450,higher,0.20938906752411576,1
10348,10348,None,originalPics/2002/08/06/big/img_2480.jpg,87,119,74,99,9,9,9,9,9,9,402,450,higher,0.04049751243781095,2
10349,10349,None,originalPics/2002/08/06/big/img_2480.jpg,281,167,75,102,9,9,9,9,9,9,402,450,higher,0.04228855721393035,2
10351,10351,None,originalPics/2002/07/30/big/img_214.jpg,117,56,96,145,9,9,9,9,9,9,299,449,higher,0.10368637849997392,1
10352,10352,None,originalPics/2002/07/25/big/img_354.jpg,170,57,100,150,9,9,9,9,9,9,413,449,higher,0.08089000577015375,1
10353,10353,None,originalPics/2002/08/01/big/img_2108.jpg,70,84,156,206,9,9,9,9,9,9,304,449,higher,0.2354354706365021,1
10354,10354,None,originalPics/2003/01/14/big/img_451.jpg,106,167,117,167,9,9,9,9,9,9,331,410,higher,0.14397612556185985,1
